date,garch_condvol_ann_pct
1998-01-29,42.32936171225739
1998-01-30,44.65806919409501
1998-02-02,47.47626965510444
1998-02-03,46.31649662743082
1998-02-04,46.10644807508272
1998-02-05,45.156070885835966
1998-02-06,43.921198523604176
1998-02-09,42.45871869147421
1998-02-10,41.5482449884898
1998-02-11,40.07017330334175
1998-02-12,39.18739744265313
1998-02-13,38.91644023703903
1998-02-16,37.16986927678991
1998-02-17,40.44768642184068
1998-02-18,38.61653177947021
1998-02-19,36.92175572231235
1998-02-20,40.24753748541055
1998-02-23,38.63163941076
1998-02-24,43.55987404612958
1998-02-25,42.10209751122569
1998-02-26,41.31200994958895
1998-02-27,39.44266432444082
1998-03-02,38.017559950159146
1998-03-03,36.79673144447836
1998-03-04,35.869652643160435
1998-03-05,34.46955275622321
1998-03-06,33.11754771498909
1998-03-09,34.02120702666815
1998-03-10,40.15892851359473
1998-03-11,38.60477061206715
1998-03-12,36.91640414115096
1998-03-13,35.56251109711857
1998-03-16,34.071391327271286
1998-03-17,38.55566354024535
1998-03-18,47.02891182512184
1998-03-19,65.45684179336139
1998-03-20,62.75421319621993
1998-03-23,59.78389609832831
1998-03-24,96.37873397678189
1998-03-25,93.24584516734407
1998-03-26,89.59165922256791
1998-03-27,88.7111306574641
1998-03-30,84.77108093285347
1998-03-31,82.78886463202224
1998-04-01,80.44061130742817
1998-04-02,76.69125280677422
1998-04-03,73.96228364670883
1998-04-06,70.89038155465487
1998-04-07,69.8350660140893
1998-04-08,67.45713121297318
1998-04-09,64.20199594418496
1998-04-14,63.170649388605284
1998-04-15,60.20550356242397
1998-04-16,57.58928407991042
1998-04-17,56.34721003051002
1998-04-20,55.20054939396789
1998-04-21,53.24931805695592
1998-04-22,50.90820663793741
1998-04-23,49.25204348767884
1998-04-24,48.09104322130819
1998-04-27,45.99932594736277
1998-04-28,45.358526351557735
1998-04-29,43.959917953363195
1998-04-30,42.51759968320571
1998-05-01,41.91300403336504
1998-05-05,48.3634595309173
1998-05-06,48.762472624769195
1998-05-07,47.115854615367724
1998-05-08,45.069335068931444
1998-05-11,43.199639135523206
1998-05-12,44.11010659637592
1998-05-13,43.48999918807223
1998-05-14,46.10924602374905
1998-05-15,44.2012904936733
1998-05-18,42.179732077581754
1998-05-19,42.20461746463519
1998-05-20,40.54619034052699
1998-05-21,39.891454403016304
1998-05-22,39.33849216979745
1998-05-26,37.58571453906375
1998-05-27,35.98072207503581
1998-05-28,38.215825238588295
1998-05-29,36.591450328315915
1998-06-01,41.801935089220336
1998-06-02,41.96428437113408
